95.20.35.137	tcp,192.168.1.2,21,36
187.58.106.48	udp,192.168.1.2,66,76
121.179.151.55	udp,192.168.1.2,44,44
118.168.26.173	udp,192.168.1.2,51,90
115.135.122.51	udp,192.168.1.2,35,96
208.86.198.49	udp,192.168.1.2,96,19
118.169.216.246	udp,192.168.1.2,49,79
79.15.85.105	udp,192.168.1.2,48,85
211.201.51.163	udp,192.168.1.2,74,66
75.202.45.232	udp,192.168.1.2,51,96
89.204.138.97	udp,192.168.1.2,43,44
82.231.206.241	udp,192.168.1.2,48,90
78.183.233.162	udp,192.168.1.2,43,44
109.64.51.189	udp,192.168.1.2,51,96
116.15.158.43	udp,192.168.1.2,48,85
180.171.235.113	udp,192.168.1.2,38,30
82.51.154.116	udp,192.168.1.2,51,96
174.93.225.8	udp,192.168.1.2,57,78
93.39.245.2	tcp,192.168.1.2,0,0
192.168.1.2	tcp,151.19.80.41,0,0
80.119.7.206	udp,192.168.1.2,43,44
124.239.208.43	udp,192.168.1.2,51,85
219.85.250.216	udp,192.168.1.2,46,44
203.186.21.113	udp,192.168.1.2,48,85
183.13.191.2	udp,192.168.1.2,51,96
187.60.76.170	udp,192.168.1.2,18,4
192.168.1.2	udp,61.92.212.118,28,38
46.116.119.206	udp,192.168.1.2,51,96
79.1.247.106	udp,192.168.1.2,51,96
79.54.153.178	udp,192.168.1.2,49,44
88.171.87.132	udp,192.168.1.2,38,44
87.18.158.151	udp,192.168.1.2,43,44
89.76.236.140	udp,192.168.1.2,51,96
92.129.108.20	udp,192.168.1.2,18,4
187.40.138.6	udp,192.168.1.2,66,76
186.204.196.228	udp,192.168.1.2,74,61
84.220.143.253	udp,192.168.1.2,66,76
192.168.1.2	udp,221.214.130.135,44,0
85.222.116.191	udp,192.168.1.2,63,58
72.46.129.42	udp,192.168.1.2,48,85
212.46.80.98	udp,192.168.1.2,33,14
192.168.1.2	udp,207.47.225.6,30,54
192.168.1.2	udp,188.83.143.169,44,0
93.149.89.155	udp,192.168.1.2,51,96
113.109.132.42	udp,192.168.1.2,51,96
89.247.114.16	udp,192.168.1.2,43,44
201.255.101.236	udp,192.168.1.2,66,66
83.49.239.62	udp,192.168.1.2,43,44
58.208.201.1	udp,192.168.1.2,44,64
114.76.61.244	udp,192.168.1.2,74,66
81.218.38.226	udp,192.168.1.2,18,4
82.56.188.196	udp,192.168.1.2,74,66
109.65.193.112	udp,192.168.1.2,74,66
87.2.254.204	udp,192.168.1.2,51,85
88.74.11.198	udp,192.168.1.2,48,85
82.60.186.179	udp,192.168.1.2,51,96
61.171.201.200	udp,192.168.1.2,66,66
114.35.163.62	udp,192.168.1.2,74,66
186.136.72.157	udp,192.168.1.2,47,58
192.168.1.2	udp,79.82.131.166,44,44
151.64.15.206	udp,192.168.1.2,32,6
78.250.125.206	tcp,192.168.1.2,1,84
59.167.140.121	udp,192.168.1.2,45,0
59.115.180.129	udp,192.168.1.2,44,44
81.172.12.181	udp,192.168.1.2,74,66
79.224.10.146	udp,192.168.1.2,60,78
192.168.1.2	udp,95.122.137.244,44,44
85.49.103.12	udp,192.168.1.2,48,92
87.17.49.145	udp,192.168.1.2,51,96
192.168.1.2	udp,123.204.66.106,28,38
91.89.199.50	udp,192.168.1.2,35,6
84.102.35.16	udp,192.168.1.2,48,90
92.137.141.166	udp,192.168.1.2,23,6
212.7.212.120	udp,192.168.1.2,48,85
192.168.1.2	udp,187.38.30.187,44,43
85.247.14.146	udp,192.168.1.2,70,48
109.65.23.187	udp,192.168.1.2,51,96
114.241.43.100	tcp,192.168.1.2,12,0
85.64.69.89	udp,192.168.1.2,48,85
201.53.236.147	udp,192.168.1.2,66,66
89.140.255.84	udp,192.168.1.2,66,66
90.11.161.220	udp,192.168.1.2,51,96
195.241.163.132	tcp,192.168.1.2,1,83
95.120.41.70	udp,192.168.1.2,66,66
117.79.83.167	udp,192.168.1.2,51,96
151.76.29.156	udp,192.168.1.2,74,66
122.117.17.12	udp,192.168.1.2,38,28
79.221.3.81	udp,192.168.1.2,57,78
85.181.21.194	udp,192.168.1.2,51,96
192.168.1.2	udp,84.101.83.74,51,96
62.123.50.181	udp,192.168.1.2,66,66
67.213.34.225	udp,192.168.1.2,60,78
190.11.108.165	udp,192.168.1.2,74,66
219.138.170.163	udp,192.168.1.2,48,85
151.57.150.171	udp,192.168.1.2,66,66
117.136.9.44	udp,192.168.1.2,43,44
195.177.67.195	udp,192.168.1.2,54,0
82.55.247.58	udp,192.168.1.2,66,66
202.181.123.187	udp,192.168.1.2,43,44
95.244.184.204	udp,192.168.1.2,51,96
81.172.40.57	udp,192.168.1.2,74,66
188.22.232.180	udp,192.168.1.2,48,85
218.212.124.61	udp,192.168.1.2,45,0
83.32.7.89	udp,192.168.1.2,66,66
88.23.75.148	udp,192.168.1.2,48,90
119.1.84.165	udp,192.168.1.2,48,90
192.168.1.2	udp,88.174.13.184,44,44
80.174.149.77	tcp,192.168.1.2,0,0
93.145.32.186	udp,192.168.1.2,74,66
190.192.225.58	udp,192.168.1.2,63,66
82.213.190.168	udp,192.168.1.2,35,6
151.82.151.137	udp,192.168.1.2,40,14
211.74.179.65	udp,192.168.1.2,44,44
62.57.163.16	udp,192.168.1.2,43,44
41.202.94.122	udp,192.168.1.2,51,96
109.160.175.35	udp,192.168.1.2,49,44
94.203.22.152	udp,192.168.1.2,43,14
120.43.39.118	udp,192.168.1.2,74,66
192.168.1.2	udp,86.21.122.166,44,0
84.103.191.15	udp,192.168.1.2,74,66
79.20.97.80	udp,192.168.1.2,43,44
192.168.1.2	udp,111.85.118.203,28,38
180.183.113.87	udp,192.168.1.2,48,85
87.6.115.34	udp,192.168.1.2,66,66
83.56.142.123	udp,192.168.1.2,51,85
78.126.185.166	udp,192.168.1.2,43,14
212.194.211.89	udp,192.168.1.2,66,66
124.135.209.252	udp,192.168.1.2,51,96
88.22.192.118	udp,192.168.1.2,51,96
65.13.58.80	udp,192.168.1.2,48,85
77.54.61.103	tcp,192.168.1.2,20,0
190.135.53.248	udp,192.168.1.2,43,44
84.18.131.143	udp,192.168.1.2,63,66
82.84.213.45	udp,192.168.1.2,40,14
61.64.137.13	udp,192.168.1.2,74,66
175.124.175.122	udp,192.168.1.2,66,66
192.168.1.2	udp,188.134.4.13,45,0
182.88.114.222	udp,192.168.1.2,44,64
84.220.45.214	udp,192.168.1.2,74,66
192.168.1.2	udp,65.97.60.194,28,22
192.168.1.2	udp,151.82.104.9,44,0
83.39.138.168	tcp,192.168.1.2,41,42
115.174.209.62	udp,192.168.1.2,51,96
192.168.1.2	udp,83.213.79.128,44,0
151.53.30.1	tcp,192.168.1.2,0,0
151.33.251.19	udp,192.168.1.2,43,44
113.91.84.243	udp,192.168.1.2,65,66
114.202.59.133	udp,192.168.1.2,74,66
189.96.155.130	udp,192.168.1.2,32,6
113.109.54.42	udp,192.168.1.2,55,80
208.53.158.95	udp,192.168.1.2,51,85
93.69.2.239	udp,192.168.1.2,74,66
84.109.205.62	udp,192.168.1.2,51,96
213.98.113.201	udp,192.168.1.2,66,66
192.168.1.2	udp,187.127.161.20,79,51
87.29.48.87	udp,192.168.1.2,51,96
187.21.226.212	udp,192.168.1.2,56,86
121.201.247.11	udp,192.168.1.2,75,35
114.88.65.213	udp,192.168.1.2,32,96
88.138.94.91	udp,192.168.1.2,74,66
208.86.198.140	udp,192.168.1.2,96,19
60.10.96.53	udp,192.168.1.2,38,30
94.110.133.184	udp,192.168.1.2,66,66
187.119.71.107	udp,192.168.1.2,32,6
192.168.1.2	udp,118.239.20.24,70,51
151.55.123.52	udp,192.168.1.2,66,66
110.35.189.6	udp,192.168.1.2,48,90
82.58.162.99	udp,192.168.1.2,66,66
84.122.75.227	udp,192.168.1.2,66,66
99.163.121.223	udp,192.168.1.2,74,66
187.59.169.137	udp,192.168.1.2,51,96
192.168.1.2	udp,221.178.52.116,32,67
183.38.79.193	udp,192.168.1.2,41,46
94.23.220.175	udp,192.168.1.2,74,66
220.83.164.78	udp,192.168.1.2,43,44
192.168.1.2	udp,89.75.144.105,44,44
183.3.165.193	udp,192.168.1.2,38,30
78.7.193.146	udp,192.168.1.2,43,44
114.41.139.234	udp,192.168.1.2,51,96
58.214.5.114	udp,192.168.1.2,52,96
113.132.170.31	udp,192.168.1.2,51,85
81.39.52.79	udp,192.168.1.2,43,44
192.168.1.2	udp,60.16.51.214,44,43
113.68.44.208	udp,192.168.1.2,51,96
192.168.1.2	udp,58.100.206.245,28,0
124.239.72.117	udp,192.168.1.2,32,69
80.30.144.24	udp,192.168.1.2,66,66
189.115.215.58	tcp,192.168.1.2,0,0
192.168.1.2	udp,121.203.20.117,62,35
192.168.1.2	udp,95.86.80.61,44,49
95.232.9.104	udp,192.168.1.2,74,66
151.41.7.42	udp,192.168.1.2,66,66
189.11.140.97	udp,192.168.1.2,51,96
217.132.128.116	udp,192.168.1.2,35,96
114.248.61.103	udp,192.168.1.2,43,44
151.77.168.212	udp,192.168.1.2,74,66
79.0.224.42	udp,192.168.1.2,51,85
192.168.1.2	udp,121.7.90.105,28,38
81.220.104.104	udp,192.168.1.2,40,14
93.151.249.241	udp,192.168.1.2,51,96
70.228.107.0	udp,192.168.1.2,74,66
58.230.61.155	udp,192.168.1.2,68,66
46.5.188.92	udp,192.168.1.2,51,96
60.25.179.58	udp,192.168.1.2,44,44
188.73.48.112	udp,192.168.1.2,74,66
83.34.46.61	udp,192.168.1.2,51,96
88.16.223.200	udp,192.168.1.2,59,58
201.250.173.169	udp,192.168.1.2,43,44
194.242.211.171	udp,192.168.1.2,48,85
77.41.50.242	udp,192.168.1.2,66,66
202.115.65.48	udp,192.168.1.2,43,44
89.226.169.222	udp,192.168.1.2,43,44
201.95.113.118	udp,192.168.1.2,32,6
201.43.215.23	udp,192.168.1.2,35,0
79.154.168.118	udp,192.168.1.2,74,66
192.168.1.2	udp,93.83.252.210,44,44
87.90.84.133	udp,192.168.1.2,43,44
85.152.236.150	udp,192.168.1.2,32,6
188.87.213.120	udp,192.168.1.2,66,66
82.216.45.247	udp,192.168.1.2,51,96
1.58.197.32	udp,192.168.1.2,33,76
195.132.26.53	udp,192.168.1.2,43,44
84.174.30.7	udp,192.168.1.2,74,66
94.160.142.202	udp,192.168.1.2,74,66
84.101.104.145	udp,192.168.1.2,47,67
113.96.118.213	udp,192.168.1.2,46,58
89.228.230.51	udp,192.168.1.2,63,66
123.199.95.221	udp,192.168.1.2,43,44
113.68.44.208	udp,192.168.1.2,43,44
88.174.13.184	udp,192.168.1.2,48,70
58.38.21.67	tcp,192.168.1.2,0,0
121.57.254.183	udp,192.168.1.2,51,96
79.157.7.143	tcp,192.168.1.2,19,44
151.50.182.176	udp,192.168.1.2,35,6
123.204.28.23	udp,192.168.1.2,66,66
58.144.65.184	udp,192.168.1.2,51,96
221.213.22.186	udp,192.168.1.2,56,48
87.67.174.117	udp,192.168.1.2,48,85
80.180.24.82	udp,192.168.1.2,51,96
41.140.118.16	udp,192.168.1.2,51,85
84.125.5.29	udp,192.168.1.2,74,66
189.68.80.90	udp,192.168.1.2,66,66
192.168.1.2	udp,77.1.119.225,44,44
78.156.128.6	udp,192.168.1.2,74,66
124.206.29.113	udp,192.168.1.2,74,66
123.185.155.161	udp,192.168.1.2,38,28
60.52.98.39	udp,192.168.1.2,44,67
95.244.222.68	udp,192.168.1.2,47,71
60.249.27.133	udp,192.168.1.2,66,66
151.40.222.110	tcp,192.168.1.2,0,83
192.168.1.2	udp,115.192.143.91,44,0
192.168.1.2	udp,82.235.28.21,44,0
113.213.14.172	udp,192.168.1.2,43,44
120.195.63.40	tcp,192.168.1.2,21,56
89.86.22.80	udp,192.168.1.2,48,90
219.115.30.123	udp,192.168.1.2,48,30
187.15.112.61	udp,192.168.1.2,38,44
192.168.1.2	udp,151.47.36.140,44,44
114.32.15.236	udp,192.168.1.2,49,79
87.0.55.151	udp,192.168.1.2,48,85
122.117.2.215	udp,192.168.1.2,35,96
90.13.171.101	udp,192.168.1.2,74,66
89.78.159.120	udp,192.168.1.2,51,85
86.204.7.192	udp,192.168.1.2,51,96
192.168.1.2	udp,151.27.79.119,44,44
93.108.172.250	udp,192.168.1.2,45,0
180.175.9.189	udp,192.168.1.2,63,66
84.146.78.44	tcp,192.168.1.2,26,44
81.39.17.137	udp,192.168.1.2,74,66
85.240.150.212	udp,192.168.1.2,51,85
221.180.12.86	tcp,192.168.1.2,0,69
192.168.1.2	tcp,85.48.37.190,48,0
94.33.3.179	udp,192.168.1.2,40,46
120.85.93.121	udp,192.168.1.2,47,70
79.30.62.194	udp,192.168.1.2,35,96
218.84.107.149	tcp,192.168.1.2,72,0
192.168.1.2	udp,61.137.141.134,28,0
123.117.177.242	udp,192.168.1.2,38,28
84.90.229.254	udp,192.168.1.2,74,66
178.8.88.174	udp,192.168.1.2,51,85
190.19.168.95	udp,192.168.1.2,74,66
123.179.234.49	udp,192.168.1.2,43,44
177.8.64.6	tcp,192.168.1.2,17,0
79.36.13.106	udp,192.168.1.2,74,66
201.35.157.144	udp,192.168.1.2,51,96
189.69.24.162	udp,192.168.1.2,43,44
192.168.1.2	udp,95.246.36.25,44,0
192.168.1.2	udp,151.49.178.148,44,44
90.184.73.233	udp,192.168.1.2,51,85
78.49.80.9	udp,192.168.1.2,43,44
118.81.80.97	udp,192.168.1.2,48,85
200.146.9.39	udp,192.168.1.2,66,66
62.42.55.20	udp,192.168.1.2,51,96
221.195.138.10	udp,192.168.1.2,43,44
94.163.22.151	udp,192.168.1.2,48,85
192.168.1.2	udp,89.140.117.4,44,44
77.224.197.2	udp,192.168.1.2,74,66
206.248.165.150	udp,192.168.1.2,47,58
67.253.224.129	udp,192.168.1.2,35,96
89.202.249.67	udp,192.168.1.2,74,66
192.168.1.2	udp,27.184.27.119,28,38
151.82.133.19	udp,192.168.1.2,32,6
82.54.253.24	udp,192.168.1.2,74,66
80.25.191.230	udp,192.168.1.2,74,66
95.252.190.224	udp,192.168.1.2,65,66
89.155.92.144	udp,192.168.1.2,66,66
183.16.104.45	tcp,192.168.1.2,0,0
192.168.1.2	udp,123.118.132.35,44,38
82.246.132.124	udp,192.168.1.2,74,66
121.61.115.78	udp,192.168.1.2,48,90
84.121.4.151	udp,192.168.1.2,74,66
87.11.1.42	udp,192.168.1.2,51,96
93.151.249.241	udp,192.168.1.2,52,96
80.1.254.113	udp,192.168.1.2,45,0
93.145.202.106	udp,192.168.1.2,43,44
58.48.78.202	udp,192.168.1.2,43,44
79.18.236.62	tcp,192.168.1.2,0,0
119.236.24.14	udp,192.168.1.2,51,85
192.168.1.2	udp,187.67.124.214,44,38
77.242.236.53	udp,192.168.1.2,74,66
77.229.252.98	udp,192.168.1.2,74,66
87.68.23.39	udp,192.168.1.2,65,66
114.88.65.213	udp,192.168.1.2,42,47
81.44.88.223	udp,192.168.1.2,32,6
79.18.71.17	udp,192.168.1.2,51,85
151.60.234.184	udp,192.168.1.2,66,66
71.172.210.134	udp,192.168.1.2,48,85
85.49.7.249	udp,192.168.1.2,43,44
85.138.240.50	udp,192.168.1.2,35,6
125.38.18.16	udp,192.168.1.2,32,96
192.168.1.2	udp,93.156.9.29,44,0
151.51.236.189	udp,192.168.1.2,74,66
61.62.62.209	udp,192.168.1.2,43,44
208.86.198.94	udp,192.168.1.2,96,19
192.168.1.2	udp,114.46.145.167,44,44
61.161.98.13	udp,192.168.1.2,74,66
195.96.155.11	udp,192.168.1.2,51,85
46.26.40.58	udp,192.168.1.2,49,83
192.168.1.2	udp,88.65.201.206,35,96
200.180.115.122	udp,192.168.1.2,48,64
192.168.1.2	udp,89.130.139.42,44,44
112.134.125.27	udp,192.168.1.2,66,66
200.117.91.195	udp,192.168.1.2,48,85
83.173.149.39	udp,192.168.1.2,51,96
91.193.162.41	udp,192.168.1.2,45,0
95.35.169.81	tcp,192.168.1.2,32,43
217.129.13.101	udp,192.168.1.2,66,66
120.141.143.150	udp,192.168.1.2,47,70
187.57.58.206	tcp,192.168.1.2,0,0
88.177.96.92	udp,192.168.1.2,74,66
80.182.95.9	udp,192.168.1.2,43,44
83.230.224.179	udp,192.168.1.2,51,96
87.30.112.148	udp,192.168.1.2,22,28
189.71.180.76	udp,192.168.1.2,38,44
189.61.194.110	udp,192.168.1.2,32,35
41.248.60.123	udp,192.168.1.2,43,44
89.118.81.122	udp,192.168.1.2,32,6
219.147.179.189	udp,192.168.1.2,38,28
84.122.212.45	udp,192.168.1.2,43,44
213.37.138.35	udp,192.168.1.2,43,44
87.219.242.71	udp,192.168.1.2,48,90
201.145.142.164	udp,192.168.1.2,48,85
192.168.1.2	udp,90.163.193.234,44,0
77.209.204.67	udp,192.168.1.2,44,44
59.79.76.131	udp,192.168.1.2,32,96
192.168.1.2	udp,78.227.111.238,44,44
82.254.139.145	udp,192.168.1.2,51,96
85.55.9.115	udp,192.168.1.2,51,96
192.168.1.2	tcp,24.201.126.224,83,1
221.131.61.44	udp,192.168.1.2,38,28
41.214.12.42	tcp,192.168.1.2,0,0
189.15.53.115	udp,192.168.1.2,51,96
77.171.44.245	udp,192.168.1.2,43,44
81.249.173.165	udp,192.168.1.2,44,0
125.225.18.127	udp,192.168.1.2,44,44
200.140.110.123	udp,192.168.1.2,26,31
151.47.64.218	udp,192.168.1.2,63,66
93.45.93.101	tcp,192.168.1.2,0,0
91.121.228.28	udp,192.168.1.2,51,96
110.72.23.124	udp,192.168.1.2,38,30
94.123.10.236	udp,192.168.1.2,51,96
95.17.40.179	udp,192.168.1.2,52,96
88.15.242.162	udp,192.168.1.2,74,66
85.85.192.73	udp,192.168.1.2,44,44
95.130.10.66	udp,192.168.1.2,74,66
187.2.135.69	udp,192.168.1.2,51,96
88.37.68.49	tcp,192.168.1.2,0,83
123.161.82.146	udp,192.168.1.2,51,96
189.10.134.242	udp,192.168.1.2,74,66
90.10.51.112	udp,192.168.1.2,44,44
118.231.66.27	udp,192.168.1.2,66,66
113.92.43.94	tcp,192.168.1.2,5,66
85.180.126.227	udp,192.168.1.2,44,44
83.238.23.82	udp,192.168.1.2,44,0
111.80.233.195	tcp,192.168.1.2,0,0
151.28.85.114	udp,192.168.1.2,44,81
58.210.175.180	udp,192.168.1.2,57,63
201.26.109.2	udp,192.168.1.2,37,46
151.5.229.130	udp,192.168.1.2,51,96
217.216.17.79	udp,192.168.1.2,66,66
84.121.139.22	udp,192.168.1.2,38,44
88.140.78.51	udp,192.168.1.2,44,44
70.115.248.150	udp,192.168.1.2,66,66
63.226.200.212	udp,192.168.1.2,60,68
113.68.135.103	udp,192.168.1.2,63,66
83.46.243.162	udp,192.168.1.2,51,96
87.20.149.162	udp,192.168.1.2,66,66
84.127.170.70	udp,192.168.1.2,41,46
60.211.240.210	udp,192.168.1.2,43,44
219.85.148.244	udp,192.168.1.2,66,58
115.134.56.181	udp,192.168.1.2,43,44
218.6.225.130	udp,192.168.1.2,32,94
189.32.9.114	udp,192.168.1.2,51,96
203.152.66.142	udp,192.168.1.2,38,28
89.87.234.82	udp,192.168.1.2,66,66
62.147.230.37	udp,192.168.1.2,48,90
68.192.201.51	udp,192.168.1.2,45,0
83.31.226.154	udp,192.168.1.2,51,57
210.56.223.214	udp,192.168.1.2,51,96
58.253.34.153	udp,192.168.1.2,50,82
192.168.1.2	udp,178.1.244.127,51,96
82.160.104.2	udp,192.168.1.2,74,66
87.5.166.154	udp,192.168.1.2,48,85
92.49.107.91	udp,192.168.1.2,51,96
80.116.193.162	udp,192.168.1.2,63,66
90.19.89.180	udp,192.168.1.2,51,96
192.168.1.2	udp,112.121.26.69,44,0
95.237.224.21	udp,192.168.1.2,66,66
190.209.209.227	udp,192.168.1.2,74,66
217.217.51.26	udp,192.168.1.2,66,76
116.234.72.172	udp,192.168.1.2,66,66
94.195.83.183	udp,192.168.1.2,49,94
82.238.180.235	udp,192.168.1.2,44,44
82.240.154.183	udp,192.168.1.2,43,44
87.13.202.183	udp,192.168.1.2,51,96
201.27.124.36	udp,192.168.1.2,63,66
83.61.67.35	udp,192.168.1.2,51,85
87.19.236.231	tcp,192.168.1.2,23,0
192.168.1.2	udp,94.123.194.57,44,44
90.22.1.211	udp,192.168.1.2,74,66
88.8.233.93	udp,192.168.1.2,66,66
59.41.242.10	udp,192.168.1.2,54,30
114.40.20.2	udp,192.168.1.2,74,66
151.50.56.50	udp,192.168.1.2,43,44
192.168.1.2	udp,211.195.124.54,64,64
80.181.210.105	udp,192.168.1.2,43,44
86.70.115.237	udp,192.168.1.2,66,66
46.164.0.15	udp,192.168.1.2,66,66
124.160.132.87	udp,192.168.1.2,32,69
192.168.1.2	udp,93.22.142.89,44,44
87.15.20.112	udp,192.168.1.2,43,44
192.168.1.2	tcp,151.64.15.206,68,1
114.251.170.242	udp,192.168.1.2,43,44
113.111.198.224	udp,192.168.1.2,62,58
119.7.76.100	udp,192.168.1.2,51,96
195.184.105.62	udp,192.168.1.2,35,69
85.152.129.166	udp,192.168.1.2,50,89
192.168.1.2	udp,113.74.157.26,44,0
113.109.195.216	udp,192.168.1.2,43,44
86.206.185.211	udp,192.168.1.2,44,44
88.187.125.237	udp,192.168.1.2,43,44
189.83.219.213	udp,192.168.1.2,44,44
58.115.68.45	udp,192.168.1.2,51,96
92.130.126.105	udp,192.168.1.2,38,44
79.56.88.105	udp,192.168.1.2,66,66
123.117.144.13	udp,192.168.1.2,32,81
78.238.104.136	udp,192.168.1.2,51,96
192.168.1.2	udp,188.108.128.226,44,44
187.67.235.37	udp,192.168.1.2,43,44
78.245.84.61	udp,192.168.1.2,38,44
79.220.251.244	udp,192.168.1.2,74,66
87.4.96.32	udp,192.168.1.2,58,73
60.23.232.210	udp,192.168.1.2,38,30
113.142.142.31	udp,192.168.1.2,67,61
208.86.198.168	udp,192.168.1.2,96,19
88.171.142.118	udp,192.168.1.2,48,85
2.83.119.250	udp,192.168.1.2,48,85
192.168.1.2	udp,111.255.102.94,70,48
59.45.151.37	udp,192.168.1.2,48,85
121.174.255.213	udp,192.168.1.2,54,82
77.230.8.217	udp,192.168.1.2,74,66
222.33.68.42	tcp,192.168.1.2,0,0
82.107.60.92	udp,192.168.1.2,65,66
173.248.213.54	udp,192.168.1.2,43,44
111.161.178.18	udp,192.168.1.2,74,66
83.61.195.253	udp,192.168.1.2,35,96
79.8.244.30	udp,192.168.1.2,66,66
88.191.108.155	tcp,192.168.1.2,0,0
60.176.55.128	udp,192.168.1.2,38,28
192.168.1.2	udp,189.78.115.105,44,44
187.60.76.170	udp,192.168.1.2,18,4
189.71.230.237	udp,192.168.1.2,44,44
217.136.144.130	udp,192.168.1.2,27,0
93.28.71.164	udp,192.168.1.2,66,66
82.55.109.44	udp,192.168.1.2,74,66
203.73.105.22	udp,192.168.1.2,44,44
114.26.190.106	udp,192.168.1.2,2,96
216.251.191.178	udp,192.168.1.2,66,66
212.46.80.98	udp,192.168.1.2,33,14
95.251.48.150	udp,192.168.1.2,48,90
78.172.212.106	udp,192.168.1.2,45,0
218.160.228.220	udp,192.168.1.2,66,66
114.92.9.24	udp,192.168.1.2,43,44
151.40.179.166	udp,192.168.1.2,35,6
114.84.210.254	udp,192.168.1.2,51,84
111.167.88.129	udp,192.168.1.2,43,63
189.139.28.195	udp,192.168.1.2,51,96
82.59.134.133	udp,192.168.1.2,66,66
84.220.9.135	udp,192.168.1.2,43,14
85.54.151.92	tcp,192.168.1.2,0,0
190.139.92.123	udp,192.168.1.2,63,66
85.84.95.57	udp,192.168.1.2,66,66
93.149.67.214	udp,192.168.1.2,51,96
189.114.184.205	udp,192.168.1.2,74,66
86.75.71.224	udp,192.168.1.2,74,66
221.235.205.193	udp,192.168.1.2,40,96
123.110.146.12	udp,192.168.1.2,32,96
121.33.246.173	udp,192.168.1.2,51,85
87.7.17.88	udp,192.168.1.2,66,76
122.143.1.27	udp,192.168.1.2,32,96
94.23.220.152	udp,192.168.1.2,44,44
186.210.238.72	udp,192.168.1.2,51,96
79.0.216.60	udp,192.168.1.2,44,44
210.209.149.181	udp,192.168.1.2,43,44
220.136.23.134	udp,192.168.1.2,74,66
192.168.1.2	udp,60.252.8.250,28,38
187.41.98.93	tcp,192.168.1.2,0,0
121.9.233.86	udp,192.168.1.2,51,85
118.169.167.72	udp,192.168.1.2,66,66
221.235.205.192	udp,192.168.1.2,41,96
83.155.49.183	udp,192.168.1.2,51,96
79.36.73.128	udp,192.168.1.2,66,66
62.83.56.19	udp,192.168.1.2,74,66
88.16.116.200	udp,192.168.1.2,66,66
68.62.139.206	udp,192.168.1.2,48,85
90.63.191.80	udp,192.168.1.2,74,66
84.77.111.201	udp,192.168.1.2,48,92
201.47.10.132	udp,192.168.1.2,51,96
188.221.79.250	udp,192.168.1.2,66,58
180.72.13.111	udp,192.168.1.2,51,96
90.163.192.224	udp,192.168.1.2,43,44
178.83.36.96	udp,192.168.1.2,74,66
89.159.206.207	udp,192.168.1.2,51,96
217.136.147.70	udp,192.168.1.2,51,96
187.114.182.49	udp,192.168.1.2,45,0
27.42.156.29	udp,192.168.1.2,35,96
79.150.147.19	udp,192.168.1.2,74,66
222.140.224.77	udp,192.168.1.2,54,30
86.73.127.34	udp,192.168.1.2,48,90
87.7.113.39	udp,192.168.1.2,51,96
58.38.219.215	udp,192.168.1.2,51,96
60.171.124.67	udp,192.168.1.2,51,96
85.84.108.142	udp,192.168.1.2,44,44
192.168.1.2	udp,95.23.245.232,44,0
60.49.41.184	udp,192.168.1.2,43,44
192.168.1.2	udp,190.39.145.12,44,44
27.33.140.114	udp,192.168.1.2,43,44
88.0.129.61	udp,192.168.1.2,74,66
190.136.196.164	udp,192.168.1.2,43,44
192.168.1.2	tcp,88.182.140.14,0,0
79.11.73.103	udp,192.168.1.2,54,82
192.168.1.2	udp,190.166.246.197,44,0
192.168.1.2	udp,109.71.89.109,44,44
124.126.142.185	udp,192.168.1.2,40,96
88.4.68.87	udp,192.168.1.2,74,66
120.82.54.59	udp,192.168.1.2,74,66
87.10.255.233	tcp,192.168.1.2,0,0
24.215.39.145	udp,192.168.1.2,43,44
218.84.107.149	tcp,192.168.1.2,72,0
192.168.1.2	udp,93.146.113.222,44,44
41.224.171.219	tcp,192.168.1.2,15,0
94.23.220.225	udp,192.168.1.2,66,66
192.168.1.2	udp,81.44.56.1,44,44
111.165.113.132	udp,192.168.1.2,51,96
213.44.110.87	tcp,192.168.1.2,0,0
112.20.68.67	udp,192.168.1.2,48,90
192.168.1.2	udp,173.59.245.235,44,44
151.68.226.67	udp,192.168.1.2,65,66
85.58.180.109	udp,192.168.1.2,32,6
122.120.33.139	udp,192.168.1.2,74,66
83.196.250.38	udp,192.168.1.2,43,44
98.232.102.135	udp,192.168.1.2,43,44
76.121.21.17	udp,192.168.1.2,96,35
58.53.95.19	udp,192.168.1.2,54,32
192.168.1.2	udp,80.185.131.162,44,44
117.136.22.184	tcp,192.168.1.2,0,0
83.35.227.27	udp,192.168.1.2,51,96
80.103.109.51	udp,192.168.1.2,74,66
94.219.209.139	tcp,192.168.1.2,1,83
93.42.28.219	tcp,192.168.1.2,0,0
221.213.1.215	udp,192.168.1.2,35,96
95.245.38.249	udp,192.168.1.2,49,44
192.168.1.2	tcp,114.92.120.158,0,0
110.200.58.228	udp,192.168.1.2,41,46
188.11.73.113	udp,192.168.1.2,54,0
221.212.117.236	udp,192.168.1.2,74,66
77.227.253.126	tcp,192.168.1.2,0,0
222.128.243.194	udp,192.168.1.2,51,96
183.16.254.58	udp,192.168.1.2,34,14
151.15.14.54	udp,192.168.1.2,43,44
79.24.180.32	udp,192.168.1.2,42,0
202.109.133.123	udp,192.168.1.2,51,85
187.27.213.189	udp,192.168.1.2,74,66
95.247.132.56	udp,192.168.1.2,51,96
2.37.187.50	udp,192.168.1.2,66,66
2.106.147.201	udp,192.168.1.2,43,0
